utt	wav_path	cluster_id	dist_to_cluster_center	is_outlier	pca_0	pca_1	pca_2
00676_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00676_020.wav	10	11.198627	0	0.214757	-0.186195	0.581777
00677_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00677_000.wav	4	11.816157	0	7.408809	-4.692847	-0.249379
00677_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00677_010.wav	12	9.867692	0	7.001158	-5.714691	-4.745260
00677_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00677_020.wav	12	9.434737	0	7.109223	-5.617622	-0.548481
00681_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00681_000.wav	14	8.448060	0	0.119989	2.234323	1.441112
00681_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00681_010.wav	14	9.672395	0	-0.459420	1.834946	2.308023
00681_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00681_020.wav	3	9.387528	0	-1.427468	3.068571	-0.368626
00682_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00682_000.wav	6	9.941456	0	-15.520845	-4.189810	0.020344
00682_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00682_010.wav	14	10.222239	0	-3.356334	5.412539	1.226861
00682_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00682_020.wav	14	10.741264	0	-4.048457	3.294860	-0.062479
00683_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00683_000.wav	14	8.182458	0	1.265058	0.874045	-2.557152
00683_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00683_010.wav	14	7.922881	0	0.547270	3.682538	-0.452100
00683_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00683_020.wav	14	7.024485	0	0.777650	2.015362	-0.534807
00684_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00684_000.wav	25	9.775501	0	0.193522	1.555445	2.498785
00684_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00684_010.wav	25	9.129043	0	-1.884527	2.075914	2.161525
00684_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00684_020.wav	25	8.621534	0	-0.718840	1.647834	3.186443
00692_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00692_000.wav	11	17.812939	0	1.665588	-8.470678	-1.012350
00692_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00692_010.wav	18	15.998217	0	-12.645862	-11.913743	-2.830836
00692_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00692_020.wav	0	13.015782	0	-0.486866	-1.173690	-0.076724
00694_002	/home/work_nfs22/xmren/data/kefu/90w_tokens/00694_002.wav	0	12.080030	0	2.128194	0.503080	-1.389304
00694_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00694_010.wav	6	10.788337	0	-13.266914	-8.290913	-0.066421
00694_021	/home/work_nfs22/xmren/data/kefu/90w_tokens/00694_021.wav	0	14.616891	0	3.106825	-1.295615	-2.093836
00701_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00701_000.wav	25	15.265541	0	1.653621	3.907647	2.462474
00701_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00701_010.wav	10	16.547211	0	2.634340	2.637055	-3.005196
00701_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00701_020.wav	20	16.277437	0	1.075662	3.990617	5.145367
00706_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00706_000.wav	10	11.346343	0	1.303660	0.805779	-1.200412
00706_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00706_010.wav	9	12.681840	0	-0.753815	-0.238202	-0.639658
00706_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00706_020.wav	22	13.545214	0	-4.591335	-2.333107	-0.924539
00709_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00709_000.wav	19	6.517903	0	-1.218625	3.361538	1.112414
00709_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00709_010.wav	19	6.752359	0	-1.708802	3.289300	-1.283151
00709_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00709_020.wav	14	6.606382	0	-0.908247	2.629131	-2.535245
00710_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00710_000.wav	14	7.708366	0	-0.527348	1.829655	-1.244538
00710_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00710_010.wav	14	7.653359	0	-1.234490	3.165494	-0.855438
00710_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00710_020.wav	0	9.140944	0	-0.432978	1.760751	-1.301634
00711_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00711_000.wav	14	9.155693	0	0.141259	1.760934	-1.535430
00711_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00711_010.wav	0	6.807093	0	-0.147865	1.700448	-2.805913
00711_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00711_020.wav	0	9.589934	0	0.399433	1.977966	-3.051571
00713_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00713_000.wav	25	9.617322	0	-0.644037	4.192135	-0.049767
00713_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00713_010.wav	25	9.902394	0	-0.774865	4.245579	2.226765
00713_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00713_020.wav	25	8.794146	0	-0.329696	2.495255	0.067979
00715_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00715_000.wav	14	7.467314	0	-0.855782	3.378606	2.086184
00715_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00715_010.wav	25	7.820760	0	1.030054	2.395525	-0.622257
00715_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00715_020.wav	14	8.847607	0	-0.726539	2.468530	-0.748918
00723_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00723_000.wav	10	11.604735	0	0.794494	0.205385	-5.763629
00723_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00723_010.wav	6	13.988487	0	-13.073112	-11.408587	-3.899886
00723_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00723_020.wav	10	11.984969	0	2.157848	-3.457535	-3.774488
00725_001	/home/work_nfs22/xmren/data/kefu/90w_tokens/00725_001.wav	10	12.376794	0	1.081754	2.422161	-3.454890
00725_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00725_010.wav	10	13.080564	0	1.763982	-0.638985	0.085706
00725_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00725_020.wav	10	12.367012	0	1.104225	1.427744	-1.825709
00727_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00727_000.wav	14	7.174177	0	-1.803054	3.749873	0.491300
00727_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00727_010.wav	20	7.203367	0	-2.010870	3.350156	0.266930
00727_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00727_020.wav	14	6.834764	0	-2.094563	4.484539	0.849078
00730_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00730_000.wav	20	8.895220	0	-1.220305	4.945617	-0.478135
00730_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00730_010.wav	20	8.912324	0	-1.492393	3.399960	-1.963320
00730_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00730_020.wav	20	8.934073	0	-0.448532	3.318222	-1.464684
00731_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00731_000.wav	20	9.193706	0	-0.854508	3.625325	-0.275501
00731_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00731_010.wav	3	8.392516	0	-3.615988	3.780157	-2.093254
00731_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00731_020.wav	19	7.763117	0	-2.659412	3.581019	-1.413657
00736_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00736_000.wav	10	9.272323	0	1.206560	0.115060	-1.554231
00736_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00736_010.wav	20	11.428074	0	-1.076957	2.577324	-1.158878
00736_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00736_020.wav	10	12.613238	0	2.916654	2.577174	-0.552675
00742_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00742_000.wav	25	7.377450	0	0.496983	2.778254	0.449891
00742_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00742_010.wav	14	8.771411	0	-0.382972	-0.276858	-0.130355
00742_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00742_020.wav	19	8.334146	0	-2.264531	3.416332	2.195667
00743_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00743_000.wav	16	16.866924	0	4.133377	-0.657145	0.379959
00743_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00743_010.wav	28	16.414221	0	4.312415	-0.089096	8.048497
00743_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00743_020.wav	30	17.410572	0	4.458484	-0.711800	8.160810
00744_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00744_000.wav	16	11.056481	0	5.043578	-4.024398	-4.490835
00744_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00744_010.wav	16	10.459898	0	4.238847	-1.037314	-2.905308
00744_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00744_020.wav	7	10.560899	0	4.708270	-2.099121	-2.669292
00748_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00748_000.wav	30	11.355729	0	1.061275	1.062586	9.023582
00748_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00748_010.wav	9	15.732559	0	7.004258	-0.291717	1.492295
00748_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00748_020.wav	31	13.468960	0	4.874168	-2.405623	-0.204788
00753_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00753_000.wav	19	9.124414	0	-2.585496	6.790778	-1.263166
00753_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00753_010.wav	19	8.553164	0	-3.348918	5.782863	-1.399433
00753_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00753_020.wav	19	8.923038	0	-3.156437	6.540010	-1.086732
00759_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00759_000.wav	12	10.613989	0	8.185567	-5.278731	0.500833
00759_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00759_010.wav	4	11.991113	0	6.045760	-5.653029	-4.390093
00759_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00759_020.wav	12	9.826936	0	6.025942	-4.923147	-2.781893
00763_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00763_000.wav	7	10.002336	0	4.129880	-4.184136	-3.027532
00763_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00763_010.wav	7	8.836702	0	7.453765	-5.662424	-4.541842
00763_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00763_020.wav	4	9.713768	0	3.732917	-4.377697	-5.075708
00764_001	/home/work_nfs22/xmren/data/kefu/90w_tokens/00764_001.wav	0	8.933080	0	-0.824606	3.142437	-2.224810
00764_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00764_010.wav	25	8.958350	0	-0.489343	2.929347	-0.046873
00764_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00764_020.wav	3	11.192635	0	-4.189384	0.657883	-2.952347
00765_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00765_000.wav	18	15.149879	0	-13.997459	-8.483372	2.866442
00765_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00765_010.wav	22	12.925636	0	-8.741101	-5.611156	1.925937
00765_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00765_020.wav	23	11.255056	0	-1.862450	-4.059205	5.456998
00766_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00766_000.wav	28	17.223974	0	3.519017	-0.550085	5.404480
00766_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00766_010.wav	2	17.568142	0	4.074839	-1.369668	5.170654
00766_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00766_020.wav	26	15.558002	0	3.738732	-3.576190	4.282878
00768_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00768_000.wav	16	14.598770	0	2.648097	-2.112034	-4.356874
00768_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00768_010.wav	16	17.098553	0	5.134400	-1.204289	1.141782
00768_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00768_020.wav	16	11.830488	0	5.685318	-3.270397	-1.359094
00774_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00774_000.wav	25	9.675018	0	-1.019545	1.366203	0.434635
00774_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00774_010.wav	28	10.896391	0	-0.560723	1.873996	3.835337
00774_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00774_020.wav	28	10.383389	0	-0.304066	1.694993	2.755203
00778_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00778_000.wav	19	12.224801	0	-1.721110	3.544982	-0.076290
00778_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00778_010.wav	20	12.284613	0	-2.793628	5.260090	-0.106418
00778_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00778_020.wav	3	9.246284	0	0.138131	3.480327	-3.075382
00785_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00785_000.wav	20	10.554429	0	-0.571971	1.979973	2.209601
00785_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00785_010.wav	20	11.810846	0	-1.057804	2.658552	0.886444
00785_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00785_020.wav	8	12.300730	0	1.434322	-2.447493	2.439134
00791_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00791_000.wav	28	10.726209	0	-2.135176	1.907640	1.549290
00791_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00791_010.wav	28	11.912001	0	-2.325549	2.313847	1.455362
00791_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00791_020.wav	28	11.547353	0	0.619136	0.389028	1.642891
00794_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00794_000.wav	10	13.921282	0	3.400839	-3.133360	-0.089482
00794_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00794_010.wav	18	17.071707	0	-12.516788	-8.770588	-2.758397
00794_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00794_020.wav	10	17.451271	0	2.991997	-3.433815	0.318134
00798_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00798_000.wav	0	15.725599	0	5.350137	1.103576	-6.894221
00798_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00798_010.wav	22	16.382685	0	-2.068297	-5.403207	-6.115782
00798_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00798_020.wav	16	15.862596	0	5.752139	-1.378483	-2.344522
00799_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00799_000.wav	3	8.513541	0	-1.035973	3.435672	-2.314979
00799_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00799_010.wav	14	8.598407	0	-1.403950	1.037222	-3.213931
00799_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00799_020.wav	14	9.470751	0	1.355505	1.971776	-0.708489
00800_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00800_000.wav	19	8.765671	0	-2.901222	4.478375	-3.357873
00800_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00800_010.wav	19	7.543131	0	-2.499242	3.402205	-2.849176
00800_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00800_020.wav	19	8.089985	0	-1.593835	4.349813	-2.999828
00807_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00807_000.wav	20	14.984973	0	-0.175748	2.613693	-0.750728
00807_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00807_010.wav	16	11.647090	0	5.752975	-0.290782	-3.422575
00807_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00807_020.wav	25	15.552827	0	4.578673	-0.452165	2.334135
00809_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00809_000.wav	3	12.214375	0	-1.385567	1.969129	3.929732
00809_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00809_010.wav	28	9.377946	0	0.031176	0.859513	6.665296
00809_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00809_020.wav	28	12.220223	0	-0.567024	1.362413	3.708260
00812_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00812_000.wav	14	8.782870	0	0.020614	3.359384	0.319230
00812_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00812_010.wav	14	6.825870	0	0.070475	4.117075	1.065752
00812_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00812_020.wav	14	6.595055	0	0.096164	3.854943	-1.520297
00814_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00814_000.wav	14	7.690515	0	-0.331960	3.299421	-2.294370
00814_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00814_010.wav	14	8.119433	0	0.198845	2.433100	-1.732656
00814_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00814_020.wav	3	7.410924	0	-2.318332	4.246645	-4.391363
00819_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00819_000.wav	23	11.048869	0	-0.522501	-0.748062	4.224996
00819_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00819_010.wav	23	11.702188	0	0.253510	-0.014726	2.170313
00819_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00819_020.wav	23	13.688437	0	-0.361526	2.690770	2.620141
00820_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00820_000.wav	19	7.698057	0	-1.659493	4.001384	-0.982763
00820_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00820_010.wav	20	8.460910	0	-1.361930	3.067261	2.322166
00820_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00820_020.wav	19	7.358499	0	-2.386107	3.477248	-1.182415
00823_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00823_000.wav	1	10.180952	0	2.172650	-0.643406	-1.210422
00823_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00823_010.wav	14	11.274464	0	-0.908631	-0.302046	0.528315
00823_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00823_020.wav	14	9.673923	0	1.319462	-0.060819	-0.818673
00824_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00824_000.wav	7	11.507238	0	6.634235	-4.523487	-4.477010
00824_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00824_010.wav	7	10.308796	0	9.906093	-5.971657	-3.331928
00824_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00824_020.wav	4	10.598239	0	7.961211	-5.640988	-3.652638
00842_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00842_000.wav	31	16.493763	0	3.740778	-5.009130	5.848809
00842_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00842_010.wav	15	12.949090	0	-12.927438	-8.262229	3.768917
00842_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00842_020.wav	2	14.373113	0	4.362660	1.236110	7.119875
00846_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00846_000.wav	28	9.843547	0	-0.493811	2.043952	0.977743
00846_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00846_010.wav	28	10.911047	0	-1.759097	2.970896	2.076544
00846_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00846_020.wav	0	10.960502	0	4.212710	1.329728	-0.264974
00848_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00848_000.wav	25	9.669772	0	1.100816	1.139511	3.235310
00848_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00848_010.wav	9	11.018177	0	1.618579	1.532874	2.888837
00848_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00848_020.wav	25	11.827807	0	2.840456	0.368455	5.729153
00850_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00850_000.wav	2	17.828968	0	1.681695	-0.142479	5.592633
00850_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00850_010.wav	2	14.109357	0	1.207813	2.495546	5.959718
00850_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00850_020.wav	2	15.518950	0	2.697247	-1.846702	6.218357
00851_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00851_000.wav	25	8.477532	0	-1.138096	3.741577	-0.006299
00851_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00851_010.wav	14	8.033099	0	-1.238108	3.550109	-3.069019
00851_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00851_020.wav	19	8.399732	0	-1.891220	3.770136	-0.039928
00853_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00853_000.wav	20	7.854389	0	-0.643204	5.237841	-1.389962
00853_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00853_010.wav	3	7.579233	0	-0.482717	3.048873	-2.004590
00853_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00853_020.wav	3	7.898912	0	-1.588858	5.265149	-1.139400
00857_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00857_000.wav	19	8.444627	0	-1.318409	4.404373	-1.546881
00857_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00857_010.wav	19	8.551811	0	-1.674561	4.220624	0.460023
00857_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00857_020.wav	19	8.442592	0	-2.194641	4.425597	1.262255
00869_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00869_000.wav	19	8.604908	0	-2.683059	2.650803	-0.897883
00869_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00869_010.wav	0	9.357306	0	-0.234330	1.102988	-0.818042
00869_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00869_020.wav	19	9.787195	0	-0.846038	2.429684	-3.077864
00881_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00881_000.wav	25	7.776045	0	-0.759694	4.171380	0.095286
00881_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00881_010.wav	20	8.710743	0	-1.339465	5.804219	-0.088987
00881_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00881_020.wav	25	9.251046	0	-1.285504	4.984693	1.433036
00883_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00883_000.wav	10	11.393975	0	1.256158	-0.788005	-3.742742
00883_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00883_010.wav	10	12.241906	0	3.016459	-0.406810	-4.285942
00883_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00883_020.wav	10	12.229197	0	2.691038	-1.524937	-5.357705
00886_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00886_000.wav	14	7.268328	0	-1.489515	2.258653	2.119430
00886_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00886_010.wav	14	7.226262	0	-0.898326	2.929593	-0.662549
00886_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00886_020.wav	14	9.059042	0	-1.724130	1.408836	-0.979513
00890_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00890_000.wav	14	7.022196	0	-0.773168	3.857493	-0.570329
00890_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00890_010.wav	19	7.518206	0	-2.720561	4.176397	-1.803358
00890_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00890_020.wav	14	9.092417	0	-1.991433	2.766871	1.070072
00892_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00892_000.wav	3	9.197473	0	-0.608041	2.008210	-4.648728
00892_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00892_010.wav	3	10.336255	0	-2.136899	2.505587	-6.580317
00892_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00892_020.wav	10	8.270876	0	-0.577774	2.589869	-5.766611
00893_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00893_000.wav	25	9.629236	0	-1.892477	1.249571	0.845658
00893_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00893_010.wav	25	11.143708	0	1.295069	-0.168151	2.783555
00893_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00893_020.wav	25	11.185942	0	3.545429	0.734124	-0.245389
00899_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00899_000.wav	2	12.287847	0	1.536988	1.976103	6.908328
00899_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00899_010.wav	1	13.121525	0	3.119281	-0.403310	-0.029499
00899_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00899_020.wav	1	12.389161	0	-0.421633	2.404261	1.942793
00903_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00903_000.wav	19	8.330053	0	-1.151574	5.052455	0.413566
00903_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00903_010.wav	3	7.459742	0	-1.840136	2.379700	-2.425685
00903_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00903_020.wav	19	7.816951	0	-1.839529	4.541045	-0.136715
00904_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00904_000.wav	10	10.845939	0	-0.476851	4.073080	-2.188757
00904_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00904_010.wav	14	9.736411	0	0.398465	3.618886	1.179045
00904_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00904_020.wav	14	10.566727	0	-1.647971	3.622667	-1.066730
00905_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00905_000.wav	6	9.572381	0	-15.659290	-7.601621	-0.201283
00905_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00905_010.wav	22	10.784323	0	-5.497497	-5.399828	-0.825895
00905_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00905_020.wav	2	10.778387	0	0.814693	0.704699	3.644784
00907_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00907_000.wav	27	15.826065	0	6.281383	-5.502370	3.929766
00907_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00907_010.wav	27	18.050800	0	0.801544	-1.229963	6.977101
00907_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00907_020.wav	27	14.792645	0	5.128508	-1.908461	2.903161
00908_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00908_000.wav	7	9.547639	0	8.188568	-4.038577	-3.531716
00908_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00908_010.wav	12	8.798779	0	9.216303	-7.415482	-1.673236
00908_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00908_020.wav	12	10.885157	0	9.469889	-6.381923	-3.956455
00911_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00911_000.wav	13	12.948854	0	2.211139	-5.920973	0.893859
00911_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00911_010.wav	13	10.899346	0	1.238615	-6.248370	2.033968
00911_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00911_020.wav	13	11.547264	0	-0.520849	-2.208274	5.952266
00918_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00918_000.wav	20	9.384746	0	-1.192676	2.555848	-1.502835
00918_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00918_010.wav	20	8.354207	0	-2.412661	3.802607	0.342285
00918_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00918_020.wav	20	8.897897	0	-3.131173	3.392187	2.768147
00919_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00919_000.wav	19	6.780587	0	-2.325511	3.279179	-1.510949
00919_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00919_010.wav	19	8.059833	0	-2.094949	5.054084	-2.654140
00919_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00919_020.wav	19	7.500530	0	-2.520428	4.253097	-0.435324
00923_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00923_000.wav	14	16.193508	0	0.696603	1.183308	1.185100
00923_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00923_010.wav	2	13.400006	0	-0.526301	1.431260	6.769852
